id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
1798,['Not Hate Speech'],False,"누가 옆에서 얘기해주는 사람이 진심 없나? 내돈쓰고 욕먹고..저게 뭔짓인지..요즘 쌔고쌘게 연기에 노래까지 되는 아이돌인데, 지금이 아직도 90년대인줄 ? 안타깝네. 저러지말지..보는사람도 싫고 ..",,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1799,['Not Hate Speech'],False,노친네들 표가 필요한거지,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1800,"['Origin', 'Age']",False,돼지새끼 또 미사일쏘고 지럴하는거 아닌가 모르겠다...,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1801,['Not Hate Speech'],False,역시 전라도의 힘이란...,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1802,['Profanity'],False,종교는 사회악임.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1803,"['Origin', 'Age']",False,ㅋㅋ씹...돼지가 말탄 모습 꼬라지 좀 보소 ㅋㅋ,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1804,['Not Hate Speech'],False,40대 여자들 부들부들하쥬,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 4, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1805,['Religion'],False,방송이랑 현실 구분못하는 계집들때문이지 뭐,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1806,['Not Hate Speech'],False,소싯적 박씨한테서 비아그라 나눔 받으셨나보네요.,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 2, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1807,['Not Hate Speech'],False,내고향 괴산,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1808,['Age'],False,파합이 뭔데 씹덕들아,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1809,['Origin'],False,재인이 존못 ㅇㅈ? ㅇ ㅇㅈ,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1810,['Not Hate Speech'],False,성형망해서 누구보다 본인이 제일 속상할텐데...나같으면 진짜 대인기피증걸릴듯...,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1811,"['Gender', 'Religion']",False,알고싶지 않다면서 클릭해서 댓글다니까 더 올라오지ㅋㅋㅋㅋ 아줌마들 ㅂㄷㅂㄷ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1812,['Not Hate Speech'],False,팬더처럼 눈주위에 다크서클은 대체 왜 저런거냐?정말 진짜루 궁금하다.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1813,['Not Hate Speech'],False,주 씨를 엄마로 둔 자식이 부끄럽겠다.,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1814,['Age'],False,저섹기만보면 스트레스받음 그냥빨리 디져라,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1815,['Not Hate Speech'],False,"일본 애들도 한국의 경제, 에너지, 산업, 안보 분야 보고 문통의 종신집권을 희망할 듯",,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1816,['Age'],False,신기하게 군대 빼려고 염병치다 징역산애를 띄워주네,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1817,['Not Hate Speech'],False,쌍둥이 태어난지 얼마 안되는데 똘망똘망 너무 이쁘네요,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1818,"['Age', 'Religion']",False,악플러 대부분 여자들인데 여자색기들은 뭔놈에 질투 꼬운게 많은지.. 존나 패버려야함.,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1819,['Not Hate Speech'],False,공익이라 좋네 연애도하고 좋겠다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1820,['Not Hate Speech'],False,현실반영이고 나발이고 걍 둘이 잘 헤어져서 진짜 모르는 사람으로 남았으면 좋겠다. 진짜 현실 반영이라면! 자기 엄마가 진짜 미친 독설 저렇게 날리고 무슨수로 자기 친구랑 자기 남친 얼굴 보냐~ 같은 가족 절대 되면 안된다. 경선이는 무슨 죄냐. 준희가 아빠 존재 거부하고 받아들이지 못하는거 경선이라면 친누나니까 달래는게 이해가지만 윤진아처럼 말도 없이 자기가 중간다리 역할 하는것도 어이없고 말도 안된다. 다 맘에 안들어 진짜.....처음에 너무 잘 봐서 뭔가 이 현실반영인척 하면서 윤진아같은 여자 캐릭터를 만든데 너무 싫다!헤어져!,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1821,['Not Hate Speech'],False,진짜 때린거면 여자애 표정이 저렇겠냐..,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 2, 'filtered': False, 'threshold': 6}}"
1822,['Not Hate Speech'],False,노래를 너무 못부르더라 고음이 아예 안됨 똑같은 음에서 계속 맴도니까 노래가 시원시원한 맛이 없음,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1823,['Age'],False,드라마 씹을려면 적어도 보고까라 보지도 않는것들이 지랄하는거 이해 안됨,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1824,['Not Hate Speech'],False,박시후 예전 여자문제로 논란되서 자숙하더니 어느새 다시나왔네,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1825,['Not Hate Speech'],False,낸시랭인지 나시고랭인지 ㅉㅉ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1826,['Not Hate Speech'],False,한국인이 한국인 했네,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1827,['Not Hate Speech'],False,오늘은 드라마하는 내내 눈물 콧물 쏙 빼놈 ㅜㅜㅠ 콧물 그칠쯤 흐뭇하게보다 갑자기 또 엉엉 못나게 눈물나게 했음 ㅠ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 2, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1828,"['Politics', 'Physical']",False,중공은 코로나로 무너져야한다 지구상 없어져야할 족속 중공 북한 좌파,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1829,['Not Hate Speech'],False,나도 기자땜에 화난다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1830,"['Politics', 'Physical']",False,수구꼴통 토착왜구들과 쪽발이국 회사가 남이가~~!,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1831,['Religion'],False,여자들 평등외치고 남편한테불만있고 시댁불만있는거 남자들은 니들한테불만없고 장인장모 안불편할거같냐ㅋ 같은입장이지 니들만 표현하고짜증부린다고 남자는편한거아니다ㅋ,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1832,['Not Hate Speech'],False,넌 살찐게 이뻐ㅜㅜ제발 다시 돌아와,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1833,['Not Hate Speech'],False,잘했다 임마 고생했어,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1834,"['Origin', 'Religion']",False,ㅋㅋ 아이디 까보면 나오는데 수지까는거 대체로 쿵쾅이들이겠지,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1835,['Not Hate Speech'],False,혜나 존나예쁘다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1836,['Not Hate Speech'],False,홀리지 않았어요......,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1837,['Origin'],False,여우같이생겨갓구 매일주둥이 남발 저런놈이 워찌교수했노,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1838,['Not Hate Speech'],False,난 이사람도 혹시나 ㅁㅌ 한줄 알았는데 이런일이,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1839,['Not Hate Speech'],False,이쁘길하나 연기를잘하나 왜나옴,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1840,['Not Hate Speech'],False,ㅁㅊ 존잘이네. 여배우들 꼬이는 이유가 있다.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1841,['Not Hate Speech'],False,박훈왜저럼? 자기도 아무것도 모르면서 ㅋㅋㅋㅋㅋ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1842,['Origin'],False,생긴거봐라...뭘가리냐??,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1843,['Politics'],False,어차피 화유기 방영되는동안은 무조건적인 최대 보상을 해주겠다고 언플하다가 드라마 종영 되고 이슈 좀 잠잠해지면 하반신 마비 된 스텝 나몰라라 하고 절대 보상 안해준다 헬조선 뻔한 레퍼토리 ㅋㅋ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1844,['Not Hate Speech'],False,수리부엉아 뚱둘기 좀 잡아먹지ㅜㅜ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1845,['Not Hate Speech'],False,추자현잘못이아니라호들갑애낳는게 무슨 벼슬이냐고,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1846,['Not Hate Speech'],False,그냥 홍철이랑 형돈이 영입해..,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1847,['Gender'],False,살좀빼라 어린놈이 아무대서나 담배피우고 가정교육이 어찌된거고 개판이구만,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 4, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 4, 'filtered': False, 'threshold': 6}}"
1848,['Not Hate Speech'],False,추억으로 있어죠 제발 젝키무대보니 춤도 대충 추드만.추억은 추억일때 가장 아름답다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1849,"['Politics', 'Age']",False,이딴 저능아가 3선.. 전라도 세끼들 상경해서 수도를 쑥대밭 만드는구나..,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1850,['Origin'],False,랩도 잘못하는.....못생긴 쩌리.....!!!!!!!!!!!!!,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1851,['Gender'],False,이딴기사가 1위 찍는 40대 클라스 ㅎㅎㅎ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1852,['Not Hate Speech'],False,궁 시즌2 보고싶음,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1853,['Age'],False,한우 1인분 추가하는것도 망설이는 새기들이 누굴걱정하냐..이수만? 배용준? 한우 추가하는데 아무런 망설임없다 이놈들아,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1854,['Gender'],False,일본여행부터 금지시키고 일본여핸간사진올리는 친구들 sns박살내자 ㅋㅋ 꼰대처럼 ㅋㅋㅋ,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1855,['Age'],False,ㅈ1랄 옆차기 하고 자빠졌네 ㅂ5ㅅ 나라,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1856,"['Age', 'Religion']",False,20~30대 ㅅㄲ들 이제서야 대가리 터졌노. 언제나 정의로운 척 아는 척 개극혐 ㅋㅋ,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1857,['Not Hate Speech'],False,"무슨 배우 하차에 방송 보이콧을...그 자리에서 당신들이 직접 상황을 보고 확인했습니까?상황도 알지못하시는 분들이 보이콧이라니...알고나 하는 보이콧이라면 마땅하지만, 아니잖아.자기들만의 생각으로 판단해서 하는 보이콧은 아니라고 봄.",,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1858,['Physical'],False,민심을 제대로 읽긴 읽었군...나쁜 문가 추종자들~,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1859,['Not Hate Speech'],False,저 아재 목소리 정말 멋있었다. 보통은 유능한 에이스 팀장급 리더급 인물들 목소리였다.,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1860,['Not Hate Speech'],False,NBC보고 약간 흠짓했다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1861,['Religion'],False,남자 잘못만나서 임신하고 인생망한 케이스네 불쌍하다 진자 율희,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1862,['Religion'],False,더러운 김치들 몃십년전일을 이제와서 말하는의도는 뭐냐 하려면 그때햇어야지,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1863,['Origin'],False,김종국 옆 두 돼지들은 좀 빼라 보기도 안좋다,,,,"{'hate': {'severity': 4, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1864,['Not Hate Speech'],False,연애의 시작은 다 저런설렘이었는데연하남자의 끝은 그닥이더라ㅋㅋㅋㅋㅋ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1865,['Not Hate Speech'],False,오~~~이쁘다,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1866,['Not Hate Speech'],False,아웃. 뜨기도 전에. ㅉㅉ,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1867,['Not Hate Speech'],False,우하경 얼굴로 바꿔서 저리 힘들어하니 다시 다른 얼굴로 바꿔주는게 좋을 듯..,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 2, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1868,['Not Hate Speech'],False,늙어보이는데,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1869,['Not Hate Speech'],False,조오작 조오작 노래를 불러본다아,,,,"{'hate': {'severity': 0, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
1870,['Religion'],False,ㅋㅋ 여자들 진짜 한심하다. 할게 그래없나?,,,,"{'hate': {'severity': 2, 'filtered': False, 'threshold': 6}, 'selfharm': {'severity': 0, 'filtered': False, 'threshold': 6}, 'sexual': {'severity': 0, 'filtered': False, 'threshold': 6}, 'violence': {'severity': 0, 'filtered': False, 'threshold': 6}}"
